GameID,AchievementID,Name,Description
99,4953,Completionist #1,Complete a mission without taking damage.
99,4954,Explorer #2,Complete the main story of Kung Fu Panda.
99,4955,Completionist #3,Finish the game on hard difficulty.
99,4956,Completionist #4,Play the game for 100 hours.
99,4957,Explorer #5,Finish the game on hard difficulty.
99,4958,Survivor #6,Achieve top rank in a Platform mode.
99,4959,Secret Finder #7,Play the game for 100 hours.
99,4960,Secret Finder #8,Win your first challenge.
99,4961,Kung Fu Panda Master #9,Unlock all characters.
99,4962,Survivor #10,Play the game for 100 hours.
121,4963,Speed Runner #1,Win your first challenge.
121,4964,Completionist #2,Finish the game on hard difficulty.
121,4965,Metal Gear Solid V: The Phantom Pain Master #3,Play the game for 100 hours.
121,4966,Secret Finder #4,Win your first challenge.
121,4967,Metal Gear Solid V: The Phantom Pain Master #5,Find all hidden items in the game.
121,4968,Secret Finder #6,Complete a mission without taking damage.
121,4969,Survivor #7,Complete a mission without taking damage.
121,4970,Survivor #8,Complete the main story of Metal Gear Solid V: The Phantom Pain.
121,4971,Survivor #9,Finish the game on hard difficulty.
121,4972,First Victory #10,Finish the game on hard difficulty.
121,4973,Speed Runner #11,Unlock all characters.
121,4974,Metal Gear Solid V: The Phantom Pain Master #12,Complete the main story of Metal Gear Solid V: The Phantom Pain.
121,4975,Explorer #13,Win your first challenge.
121,4976,Survivor #14,Complete the main story of Metal Gear Solid V: The Phantom Pain.
121,4977,Action Champion #15,Collect all collectibles.
117,4978,Explorer #1,Complete a mission without taking damage.
117,4979,Mass Effect 3 Master #2,Complete a mission without taking damage.
117,4980,Secret Finder #3,Unlock all characters.
117,4981,Role-Playing Champion #4,Achieve top rank in a Role-Playing mode.
117,4982,Legend Begins #5,Achieve top rank in a Role-Playing mode.
117,4983,First Victory #6,Achieve top rank in a Role-Playing mode.
117,4984,Explorer #7,Complete a mission without taking damage.
117,4985,First Victory #8,Play the game for 100 hours.
117,4986,Completionist #9,Complete a mission without taking damage.
117,4987,Survivor #10,Collect all collectibles.
117,4988,Survivor #11,Collect all collectibles.
117,4989,First Victory #12,Achieve top rank in a Role-Playing mode.
117,4990,Explorer #13,Achieve top rank in a Role-Playing mode.
117,4991,First Victory #14,Finish the game on hard difficulty.
117,4992,Role-Playing Champion #15,Unlock all characters.
117,4993,Explorer #16,Unlock all characters.
117,4994,Legend Begins #17,Collect all collectibles.
117,4995,Explorer #18,Finish the game on hard difficulty.
144,4996,Survivor #1,Complete the main story of Rayman.
144,4997,Platform Champion #2,Unlock all characters.
144,4998,Completionist #3,Complete the main story of Rayman.
144,4999,Speed Runner #4,Complete the main story of Rayman.
144,5000,Explorer #5,Unlock all characters.
144,5001,Unstoppable #6,Find all hidden items in the game.
144,5002,Unstoppable #7,Complete a mission without taking damage.
144,5003,Speed Runner #8,Finish the game on hard difficulty.
144,5004,Unstoppable #9,Complete a mission without taking damage.
144,5005,Rayman Master #10,Beat the secret boss.
144,5006,Secret Finder #11,Complete a mission without taking damage.
144,5007,Completionist #12,Win your first challenge.
144,5008,Unstoppable #13,Unlock all characters.
144,5009,Rayman Master #14,Win your first challenge.
144,5010,Completionist #15,Play the game for 100 hours.
144,5011,Rayman Master #16,Achieve top rank in a Platform mode.
144,5012,Unstoppable #17,Play the game for 100 hours.
144,5013,Survivor #18,Collect all collectibles.
144,5014,Platform Champion #19,Complete the main story of Rayman.
144,5015,First Victory #20,Complete the main story of Rayman.
144,5016,Completionist #21,Beat the secret boss.
144,5017,Secret Finder #22,Beat the secret boss.
144,5018,Rayman Master #23,Collect all collectibles.
144,5019,Explorer #24,Unlock all characters.
144,5020,Unstoppable #25,Complete the main story of Rayman.
182,5021,Speed Runner #1,Collect all collectibles.
182,5022,Legend Begins #2,Finish the game on hard difficulty.
182,5023,Tom Clancy's Splinter Cell Master #3,Complete the main story of Tom Clancy's Splinter Cell.
182,5024,Unstoppable #4,Play the game for 100 hours.
182,5025,First Victory #5,Collect all collectibles.
182,5026,Survivor #6,Collect all collectibles.
182,5027,Survivor #7,Complete a mission without taking damage.
182,5028,Explorer #8,Complete the main story of Tom Clancy's Splinter Cell.
182,5029,Legend Begins #9,Play the game for 100 hours.
182,5030,First Victory #10,Finish the game on hard difficulty.
182,5031,Completionist #11,Win your first challenge.
182,5032,First Victory #12,Find all hidden items in the game.
182,5033,Explorer #13,Play the game for 100 hours.
182,5034,Action Champion #14,Play the game for 100 hours.
182,5035,Action Champion #15,Find all hidden items in the game.
182,5036,Unstoppable #16,Find all hidden items in the game.
182,5037,First Victory #17,Collect all collectibles.
196,5038,Fighting Champion #1,Complete a mission without taking damage.
196,5039,Legend Begins #2,Play the game for 100 hours.
196,5040,Fighting Champion #3,Beat the secret boss.
196,5041,WWE SmackDown! vs. Raw 2006 Master #4,Find all hidden items in the game.
196,5042,Survivor #5,Achieve top rank in a Fighting mode.
196,5043,Completionist #6,Play the game for 100 hours.
196,5044,Secret Finder #7,Finish the game on hard difficulty.
196,5045,Legend Begins #8,Finish the game on hard difficulty.
196,5046,Completionist #9,Unlock all characters.
196,5047,Speed Runner #10,Finish the game on hard difficulty.
196,5048,Legend Begins #11,Win your first challenge.
196,5049,Survivor #12,Play the game for 100 hours.
196,5050,Survivor #13,Find all hidden items in the game.
196,5051,WWE SmackDown! vs. Raw 2006 Master #14,Play the game for 100 hours.
196,5052,Completionist #15,Achieve top rank in a Fighting mode.
196,5053,Survivor #16,Beat the secret boss.
196,5054,WWE SmackDown! vs. Raw 2006 Master #17,Complete a mission without taking damage.
176,5055,First Victory #1,Beat the secret boss.
176,5056,Secret Finder #2,Beat the secret boss.
176,5057,First Victory #3,Unlock all characters.
176,5058,Speed Runner #4,Beat the secret boss.
176,5059,Misc Champion #5,Beat the secret boss.
176,5060,Misc Champion #6,Collect all collectibles.
176,5061,Legend Begins #7,Complete a mission without taking damage.
176,5062,Survivor #8,Unlock all characters.
176,5063,Speed Runner #9,Find all hidden items in the game.
176,5064,Speed Runner #10,Play the game for 100 hours.
176,5065,Unstoppable #11,Win your first challenge.
176,5066,The Sims: Livin Large Master #12,Collect all collectibles.
176,5067,Speed Runner #13,Finish the game on hard difficulty.
176,5068,Secret Finder #14,Win your first challenge.
204,5069,Legend Begins #1,Achieve top rank in a Sports mode.
204,5070,Unstoppable #2,Complete a mission without taking damage.
204,5071,Sports Champion #3,Find all hidden items in the game.
204,5072,Completionist #4,Achieve top rank in a Sports mode.
204,5073,World Soccer Winning Eleven 6 International Master #5,Finish the game on hard difficulty.
204,5074,First Victory #6,Collect all collectibles.
204,5075,Sports Champion #7,Find all hidden items in the game.
204,5076,Speed Runner #8,Achieve top rank in a Sports mode.
204,5077,Completionist #9,Win your first challenge.
204,5078,Survivor #10,Win your first challenge.
204,5079,Unstoppable #11,Find all hidden items in the game.
204,5080,Secret Finder #12,Complete a mission without taking damage.
204,5081,Explorer #13,Beat the secret boss.
204,5082,World Soccer Winning Eleven 6 International Master #14,Collect all collectibles.
204,5083,Explorer #15,Complete a mission without taking damage.
204,5084,Speed Runner #16,Find all hidden items in the game.
204,5085,Survivor #17,Complete the main story of World Soccer Winning Eleven 6 International.
204,5086,Speed Runner #18,Collect all collectibles.
204,5087,Completionist #19,Find all hidden items in the game.
204,5088,Unstoppable #20,Find all hidden items in the game.
204,5089,Sports Champion #21,Play the game for 100 hours.
204,5090,First Victory #22,Collect all collectibles.
204,5091,Completionist #23,Win your first challenge.
204,5092,Survivor #24,Unlock all characters.
204,5093,Survivor #25,Collect all collectibles.
204,5094,Explorer #26,Finish the game on hard difficulty.
204,5095,Legend Begins #27,Achieve top rank in a Sports mode.
204,5096,Sports Champion #28,Complete a mission without taking damage.
204,5097,Secret Finder #29,Complete a mission without taking damage.
204,5098,Unstoppable #30,Play the game for 100 hours.
68,5099,Unstoppable #1,Complete a mission without taking damage.
68,5100,Survivor #2,Complete a mission without taking damage.
68,5101,Shooter Champion #3,Collect all collectibles.
68,5102,Legend Begins #4,Finish the game on hard difficulty.
68,5103,First Victory #5,Complete a mission without taking damage.
68,5104,Speed Runner #6,Find all hidden items in the game.
68,5105,Speed Runner #7,Beat the secret boss.
68,5106,Survivor #8,Achieve top rank in a Shooter mode.
68,5107,Shooter Champion #9,Complete a mission without taking damage.
68,5108,First Victory #10,Unlock all characters.
68,5109,Secret Finder #11,Complete a mission without taking damage.
68,5110,Unstoppable #12,Achieve top rank in a Shooter mode.
68,5111,Speed Runner #13,Complete the main story of Far Cry 3.
68,5112,Explorer #14,Beat the secret boss.
68,5113,Completionist #15,Find all hidden items in the game.
68,5114,Legend Begins #16,Find all hidden items in the game.
68,5115,Explorer #17,Complete the main story of Far Cry 3.
68,5116,Speed Runner #18,Unlock all characters.
68,5117,Unstoppable #19,Play the game for 100 hours.
68,5118,Shooter Champion #20,Beat the secret boss.
68,5119,First Victory #21,Unlock all characters.
68,5120,Explorer #22,Play the game for 100 hours.
68,5121,Completionist #23,Beat the secret boss.
68,5122,Completionist #24,Win your first challenge.
68,5123,Completionist #25,Beat the secret boss.
93,5124,Unstoppable #1,Achieve top rank in a Action mode.
93,5125,Completionist #2,Unlock all characters.
93,5126,Action Champion #3,Unlock all characters.
93,5127,Explorer #4,Achieve top rank in a Action mode.
93,5128,Legend Begins #5,Unlock all characters.
93,5129,Survivor #6,Finish the game on hard difficulty.
93,5130,Completionist #7,Win your first challenge.
93,5131,Explorer #8,Complete the main story of Hitman 2: Silent Assassin.
93,5132,Legend Begins #9,Beat the secret boss.
93,5133,Hitman 2: Silent Assassin Master #10,Complete a mission without taking damage.
93,5134,Secret Finder #11,Complete a mission without taking damage.
93,5135,Speed Runner #12,Find all hidden items in the game.
93,5136,Hitman 2: Silent Assassin Master #13,Win your first challenge.
93,5137,Explorer #14,Complete a mission without taking damage.
93,5138,First Victory #15,Find all hidden items in the game.
93,5139,Completionist #16,Finish the game on hard difficulty.
93,5140,Hitman 2: Silent Assassin Master #17,Complete the main story of Hitman 2: Silent Assassin.
93,5141,Unstoppable #18,Complete the main story of Hitman 2: Silent Assassin.
93,5142,Speed Runner #19,Complete the main story of Hitman 2: Silent Assassin.
93,5143,Legend Begins #20,Win your first challenge.
93,5144,Survivor #21,Collect all collectibles.
93,5145,Secret Finder #22,Achieve top rank in a Action mode.
19,5146,Legend Begins #1,Win your first challenge.
19,5147,Explorer #2,Complete a mission without taking damage.
19,5148,First Victory #3,Complete a mission without taking damage.
19,5149,First Victory #4,Collect all collectibles.
19,5150,First Victory #5,Finish the game on hard difficulty.
19,5151,Completionist #6,Play the game for 100 hours.
19,5152,Speed Runner #7,Win your first challenge.
19,5153,Shooter Champion #8,Unlock all characters.
19,5154,Legend Begins #9,Collect all collectibles.
19,5155,Completionist #10,Achieve top rank in a Shooter mode.
19,5156,First Victory #11,Finish the game on hard difficulty.
19,5157,Secret Finder #12,Complete the main story of Battlefield: Bad Company 2.
19,5158,First Victory #13,Achieve top rank in a Shooter mode.
19,5159,Speed Runner #14,Find all hidden items in the game.
19,5160,Battlefield: Bad Company 2 Master #15,Unlock all characters.
19,5161,First Victory #16,Unlock all characters.
19,5162,Explorer #17,Win your first challenge.
19,5163,Legend Begins #18,Finish the game on hard difficulty.
19,5164,Speed Runner #19,Collect all collectibles.
19,5165,Battlefield: Bad Company 2 Master #20,Collect all collectibles.
19,5166,First Victory #21,Win your first challenge.
19,5167,Secret Finder #22,Unlock all characters.
19,5168,Shooter Champion #23,Complete a mission without taking damage.
19,5169,Battlefield: Bad Company 2 Master #24,Find all hidden items in the game.
19,5170,Legend Begins #25,Beat the secret boss.
161,5171,Completionist #1,Play the game for 100 hours.
161,5172,Survivor #2,Complete a mission without taking damage.
161,5173,Fighting Champion #3,Unlock all characters.
161,5174,Legend Begins #4,Complete a mission without taking damage.
161,5175,Survivor #5,Find all hidden items in the game.
161,5176,Legend Begins #6,Collect all collectibles.
161,5177,Explorer #7,Find all hidden items in the game.
161,5178,Survivor #8,Complete the main story of Street Fighter IV.
161,5179,Street Fighter IV Master #9,Finish the game on hard difficulty.
161,5180,Speed Runner #10,Finish the game on hard difficulty.
161,5181,Unstoppable #11,Beat the secret boss.
161,5182,Fighting Champion #12,Find all hidden items in the game.
161,5183,Legend Begins #13,Unlock all characters.
161,5184,Street Fighter IV Master #14,Beat the secret boss.
161,5185,Unstoppable #15,Unlock all characters.
161,5186,Survivor #16,Find all hidden items in the game.
161,5187,First Victory #17,Collect all collectibles.
195,5188,Unstoppable #1,Beat the secret boss.
195,5189,Explorer #2,Complete the main story of WWE SmackDown! vs. RAW 2006.
195,5190,Speed Runner #3,Complete a mission without taking damage.
195,5191,Completionist #4,Unlock all characters.
195,5192,Unstoppable #5,Collect all collectibles.
195,5193,Speed Runner #6,Complete the main story of WWE SmackDown! vs. RAW 2006.
195,5194,Explorer #7,Play the game for 100 hours.
195,5195,Fighting Champion #8,Finish the game on hard difficulty.
195,5196,Fighting Champion #9,Finish the game on hard difficulty.
195,5197,Explorer #10,Complete the main story of WWE SmackDown! vs. RAW 2006.
195,5198,Fighting Champion #11,Collect all collectibles.
195,5199,First Victory #12,Achieve top rank in a Fighting mode.
195,5200,Secret Finder #13,Achieve top rank in a Fighting mode.
195,5201,Explorer #14,Play the game for 100 hours.
195,5202,Survivor #15,Play the game for 100 hours.
195,5203,WWE SmackDown! vs. RAW 2006 Master #16,Achieve top rank in a Fighting mode.
195,5204,WWE SmackDown! vs. RAW 2006 Master #17,Beat the secret boss.
195,5205,Explorer #18,Collect all collectibles.
195,5206,First Victory #19,Play the game for 100 hours.
195,5207,Survivor #20,Complete the main story of WWE SmackDown! vs. RAW 2006.
195,5208,Completionist #21,Win your first challenge.
141,5209,Survivor #1,Win your first challenge.
141,5210,First Victory #2,Achieve top rank in a Puzzle mode.
141,5211,Survivor #3,Win your first challenge.
141,5212,Legend Begins #4,Complete a mission without taking damage.
141,5213,Unstoppable #5,Find all hidden items in the game.
141,5214,Completionist #6,Find all hidden items in the game.
141,5215,Completionist #7,Find all hidden items in the game.
141,5216,Unstoppable #8,Finish the game on hard difficulty.
141,5217,Completionist #9,Complete the main story of Pac-Man Collection.
141,5218,Legend Begins #10,Achieve top rank in a Puzzle mode.
141,5219,Unstoppable #11,Beat the secret boss.
141,5220,Explorer #12,Complete the main story of Pac-Man Collection.
141,5221,Legend Begins #13,Play the game for 100 hours.
141,5222,Unstoppable #14,Finish the game on hard difficulty.
107,5223,Speed Runner #1,Finish the game on hard difficulty.
107,5224,First Victory #2,Unlock all characters.
107,5225,Completionist #3,Finish the game on hard difficulty.
107,5226,Explorer #4,Beat the secret boss.
107,5227,Madden NFL 13 Master #5,Complete the main story of Madden NFL 13.
107,5228,Survivor #6,Collect all collectibles.
107,5229,Sports Champion #7,Win your first challenge.
107,5230,Secret Finder #8,Find all hidden items in the game.
107,5231,Secret Finder #9,Collect all collectibles.
107,5232,Madden NFL 13 Master #10,Beat the secret boss.
107,5233,Sports Champion #11,Find all hidden items in the game.
107,5234,Secret Finder #12,Complete the main story of Madden NFL 13.
107,5235,Explorer #13,Unlock all characters.
107,5236,Survivor #14,Find all hidden items in the game.
107,6749,Unknown Achievement #6749,Placeholder for unknown achievement with ID 6749 in game 107.
105,7253,Unknown Achievement #7253,Placeholder for unknown achievement with ID 7253 in game 105.
24,6711,Unknown Achievement #6711,Placeholder for unknown achievement with ID 6711 in game 24.
202,8363,Unknown Achievement #8363,Placeholder for unknown achievement with ID 8363 in game 202.
60,4632,Unknown Achievement #4632,Placeholder for unknown achievement with ID 4632 in game 60.
50,2736,Unknown Achievement #2736,Placeholder for unknown achievement with ID 2736 in game 50.
100,7501,Unknown Achievement #7501,Placeholder for unknown achievement with ID 7501 in game 100.
23,7706,Unknown Achievement #7706,Placeholder for unknown achievement with ID 7706 in game 23.
181,9008,Unknown Achievement #9008,Placeholder for unknown achievement with ID 9008 in game 181.
18,2527,Unknown Achievement #2527,Placeholder for unknown achievement with ID 2527 in game 18.
54,3261,Unknown Achievement #3261,Placeholder for unknown achievement with ID 3261 in game 54.
142,6373,Unknown Achievement #6373,Placeholder for unknown achievement with ID 6373 in game 142.
203,1538,Unknown Achievement #1538,Placeholder for unknown achievement with ID 1538 in game 203.
140,8147,Unknown Achievement #8147,Placeholder for unknown achievement with ID 8147 in game 140.
59,7718,Unknown Achievement #7718,Placeholder for unknown achievement with ID 7718 in game 59.
169,5406,Unknown Achievement #5406,Placeholder for unknown achievement with ID 5406 in game 169.
83,5223,Unknown Achievement #5223,Placeholder for unknown achievement with ID 5223 in game 83.
5,9999,Unknown Achievement #9999,Placeholder for unknown achievement with ID 9999 in game 5.
145,9387,Unknown Achievement #9387,Placeholder for unknown achievement with ID 9387 in game 145.
97,4192,Unknown Achievement #4192,Placeholder for unknown achievement with ID 4192 in game 97.
12,1580,Unknown Achievement #1580,Placeholder for unknown achievement with ID 1580 in game 12.
137,7868,Unknown Achievement #7868,Placeholder for unknown achievement with ID 7868 in game 137.
46,7748,Unknown Achievement #7748,Placeholder for unknown achievement with ID 7748 in game 46.
41,3009,Unknown Achievement #3009,Placeholder for unknown achievement with ID 3009 in game 41.
191,2925,Unknown Achievement #2925,Placeholder for unknown achievement with ID 2925 in game 191.
23,5339,Unknown Achievement #5339,Placeholder for unknown achievement with ID 5339 in game 23.
60,8904,Unknown Achievement #8904,Placeholder for unknown achievement with ID 8904 in game 60.
33,3013,Unknown Achievement #3013,Placeholder for unknown achievement with ID 3013 in game 33.
28,4008,Unknown Achievement #4008,Placeholder for unknown achievement with ID 4008 in game 28.
65,6276,Unknown Achievement #6276,Placeholder for unknown achievement with ID 6276 in game 65.
47,8057,Unknown Achievement #8057,Placeholder for unknown achievement with ID 8057 in game 47.
206,3271,Unknown Achievement #3271,Placeholder for unknown achievement with ID 3271 in game 206.
86,2538,Unknown Achievement #2538,Placeholder for unknown achievement with ID 2538 in game 86.
62,7207,Unknown Achievement #7207,Placeholder for unknown achievement with ID 7207 in game 62.
35,2838,Unknown Achievement #2838,Placeholder for unknown achievement with ID 2838 in game 35.
152,2310,Unknown Achievement #2310,Placeholder for unknown achievement with ID 2310 in game 152.
31,7884,Unknown Achievement #7884,Placeholder for unknown achievement with ID 7884 in game 31.
198,1889,Unknown Achievement #1889,Placeholder for unknown achievement with ID 1889 in game 198.
101,8081,Unknown Achievement #8081,Placeholder for unknown achievement with ID 8081 in game 101.
116,2795,Unknown Achievement #2795,Placeholder for unknown achievement with ID 2795 in game 116.
26,1119,Unknown Achievement #1119,Placeholder for unknown achievement with ID 1119 in game 26.
34,1103,Unknown Achievement #1103,Placeholder for unknown achievement with ID 1103 in game 34.
122,1847,Unknown Achievement #1847,Placeholder for unknown achievement with ID 1847 in game 122.
19,1932,Unknown Achievement #1932,Placeholder for unknown achievement with ID 1932 in game 19.
167,4333,Unknown Achievement #4333,Placeholder for unknown achievement with ID 4333 in game 167.
159,7838,Unknown Achievement #7838,Placeholder for unknown achievement with ID 7838 in game 159.
25,5640,Unknown Achievement #5640,Placeholder for unknown achievement with ID 5640 in game 25.
186,7060,Unknown Achievement #7060,Placeholder for unknown achievement with ID 7060 in game 186.
8,4412,Unknown Achievement #4412,Placeholder for unknown achievement with ID 4412 in game 8.
173,8125,Unknown Achievement #8125,Placeholder for unknown achievement with ID 8125 in game 173.
125,1433,Unknown Achievement #1433,Placeholder for unknown achievement with ID 1433 in game 125.
181,1286,Unknown Achievement #1286,Placeholder for unknown achievement with ID 1286 in game 181.
26,7917,Unknown Achievement #7917,Placeholder for unknown achievement with ID 7917 in game 26.
125,9427,Unknown Achievement #9427,Placeholder for unknown achievement with ID 9427 in game 125.
46,6793,Unknown Achievement #6793,Placeholder for unknown achievement with ID 6793 in game 46.
29,7876,Unknown Achievement #7876,Placeholder for unknown achievement with ID 7876 in game 29.
5,5382,Unknown Achievement #5382,Placeholder for unknown achievement with ID 5382 in game 5.
146,3316,Unknown Achievement #3316,Placeholder for unknown achievement with ID 3316 in game 146.
18,3258,Unknown Achievement #3258,Placeholder for unknown achievement with ID 3258 in game 18.
102,7219,Unknown Achievement #7219,Placeholder for unknown achievement with ID 7219 in game 102.
177,9240,Unknown Achievement #9240,Placeholder for unknown achievement with ID 9240 in game 177.
69,6783,Unknown Achievement #6783,Placeholder for unknown achievement with ID 6783 in game 69.
188,6223,Unknown Achievement #6223,Placeholder for unknown achievement with ID 6223 in game 188.
83,5263,Unknown Achievement #5263,Placeholder for unknown achievement with ID 5263 in game 83.
166,9108,Unknown Achievement #9108,Placeholder for unknown achievement with ID 9108 in game 166.
101,3463,Unknown Achievement #3463,Placeholder for unknown achievement with ID 3463 in game 101.
198,1371,Unknown Achievement #1371,Placeholder for unknown achievement with ID 1371 in game 198.
134,4850,Unknown Achievement #4850,Placeholder for unknown achievement with ID 4850 in game 134.
111,1992,Unknown Achievement #1992,Placeholder for unknown achievement with ID 1992 in game 111.
59,5129,Unknown Achievement #5129,Placeholder for unknown achievement with ID 5129 in game 59.
163,7213,Unknown Achievement #7213,Placeholder for unknown achievement with ID 7213 in game 163.
105,7839,Unknown Achievement #7839,Placeholder for unknown achievement with ID 7839 in game 105.
16,7712,Unknown Achievement #7712,Placeholder for unknown achievement with ID 7712 in game 16.
69,7144,Unknown Achievement #7144,Placeholder for unknown achievement with ID 7144 in game 69.
40,8425,Unknown Achievement #8425,Placeholder for unknown achievement with ID 8425 in game 40.
150,1665,Unknown Achievement #1665,Placeholder for unknown achievement with ID 1665 in game 150.
129,2505,Unknown Achievement #2505,Placeholder for unknown achievement with ID 2505 in game 129.
139,3904,Unknown Achievement #3904,Placeholder for unknown achievement with ID 3904 in game 139.
67,5413,Unknown Achievement #5413,Placeholder for unknown achievement with ID 5413 in game 67.
108,8414,Unknown Achievement #8414,Placeholder for unknown achievement with ID 8414 in game 108.
170,1432,Unknown Achievement #1432,Placeholder for unknown achievement with ID 1432 in game 170.
199,9541,Unknown Achievement #9541,Placeholder for unknown achievement with ID 9541 in game 199.
22,4192,Unknown Achievement #4192,Placeholder for unknown achievement with ID 4192 in game 22.
114,2601,Unknown Achievement #2601,Placeholder for unknown achievement with ID 2601 in game 114.
34,5176,Unknown Achievement #5176,Placeholder for unknown achievement with ID 5176 in game 34.
11,2925,Unknown Achievement #2925,Placeholder for unknown achievement with ID 2925 in game 11.
163,8003,Unknown Achievement #8003,Placeholder for unknown achievement with ID 8003 in game 163.
48,4759,Unknown Achievement #4759,Placeholder for unknown achievement with ID 4759 in game 48.
79,9153,Unknown Achievement #9153,Placeholder for unknown achievement with ID 9153 in game 79.
28,5781,Unknown Achievement #5781,Placeholder for unknown achievement with ID 5781 in game 28.
168,4646,Unknown Achievement #4646,Placeholder for unknown achievement with ID 4646 in game 168.
48,4794,Unknown Achievement #4794,Placeholder for unknown achievement with ID 4794 in game 48.
16,9958,Unknown Achievement #9958,Placeholder for unknown achievement with ID 9958 in game 16.
163,6656,Unknown Achievement #6656,Placeholder for unknown achievement with ID 6656 in game 163.
11,7737,Unknown Achievement #7737,Placeholder for unknown achievement with ID 7737 in game 11.
146,2876,Unknown Achievement #2876,Placeholder for unknown achievement with ID 2876 in game 146.
74,8289,Unknown Achievement #8289,Placeholder for unknown achievement with ID 8289 in game 74.
176,9976,Unknown Achievement #9976,Placeholder for unknown achievement with ID 9976 in game 176.
75,9151,Unknown Achievement #9151,Placeholder for unknown achievement with ID 9151 in game 75.
166,7373,Unknown Achievement #7373,Placeholder for unknown achievement with ID 7373 in game 166.
49,4879,Unknown Achievement #4879,Placeholder for unknown achievement with ID 4879 in game 49.
106,2873,Unknown Achievement #2873,Placeholder for unknown achievement with ID 2873 in game 106.
166,5095,Unknown Achievement #5095,Placeholder for unknown achievement with ID 5095 in game 166.
67,3686,Unknown Achievement #3686,Placeholder for unknown achievement with ID 3686 in game 67.
203,6083,Unknown Achievement #6083,Placeholder for unknown achievement with ID 6083 in game 203.
54,9107,Unknown Achievement #9107,Placeholder for unknown achievement with ID 9107 in game 54.
25,1873,Unknown Achievement #1873,Placeholder for unknown achievement with ID 1873 in game 25.
32,4435,Unknown Achievement #4435,Placeholder for unknown achievement with ID 4435 in game 32.
117,9699,Unknown Achievement #9699,Placeholder for unknown achievement with ID 9699 in game 117.
179,7333,Unknown Achievement #7333,Placeholder for unknown achievement with ID 7333 in game 179.
28,5897,Unknown Achievement #5897,Placeholder for unknown achievement with ID 5897 in game 28.
2,8376,Unknown Achievement #8376,Placeholder for unknown achievement with ID 8376 in game 2.
164,1019,Unknown Achievement #1019,Placeholder for unknown achievement with ID 1019 in game 164.
125,2567,Unknown Achievement #2567,Placeholder for unknown achievement with ID 2567 in game 125.
57,7467,Unknown Achievement #7467,Placeholder for unknown achievement with ID 7467 in game 57.
10,2978,Unknown Achievement #2978,Placeholder for unknown achievement with ID 2978 in game 10.
82,3232,Unknown Achievement #3232,Placeholder for unknown achievement with ID 3232 in game 82.
45,1069,Unknown Achievement #1069,Placeholder for unknown achievement with ID 1069 in game 45.
57,4124,Unknown Achievement #4124,Placeholder for unknown achievement with ID 4124 in game 57.
65,4254,Unknown Achievement #4254,Placeholder for unknown achievement with ID 4254 in game 65.
146,3557,Unknown Achievement #3557,Placeholder for unknown achievement with ID 3557 in game 146.
10,1783,Unknown Achievement #1783,Placeholder for unknown achievement with ID 1783 in game 10.
159,6168,Unknown Achievement #6168,Placeholder for unknown achievement with ID 6168 in game 159.
42,3125,Unknown Achievement #3125,Placeholder for unknown achievement with ID 3125 in game 42.
96,7502,Unknown Achievement #7502,Placeholder for unknown achievement with ID 7502 in game 96.
38,8225,Unknown Achievement #8225,Placeholder for unknown achievement with ID 8225 in game 38.
165,6955,Unknown Achievement #6955,Placeholder for unknown achievement with ID 6955 in game 165.
2,7340,Unknown Achievement #7340,Placeholder for unknown achievement with ID 7340 in game 2.
25,3766,Unknown Achievement #3766,Placeholder for unknown achievement with ID 3766 in game 25.
88,5506,Unknown Achievement #5506,Placeholder for unknown achievement with ID 5506 in game 88.
8,5061,Unknown Achievement #5061,Placeholder for unknown achievement with ID 5061 in game 8.
110,1160,Unknown Achievement #1160,Placeholder for unknown achievement with ID 1160 in game 110.
31,7391,Unknown Achievement #7391,Placeholder for unknown achievement with ID 7391 in game 31.
61,2990,Unknown Achievement #2990,Placeholder for unknown achievement with ID 2990 in game 61.
5,3624,Unknown Achievement #3624,Placeholder for unknown achievement with ID 3624 in game 5.
175,2009,Unknown Achievement #2009,Placeholder for unknown achievement with ID 2009 in game 175.
67,7301,Unknown Achievement #7301,Placeholder for unknown achievement with ID 7301 in game 67.
127,6881,Unknown Achievement #6881,Placeholder for unknown achievement with ID 6881 in game 127.
181,5676,Unknown Achievement #5676,Placeholder for unknown achievement with ID 5676 in game 181.
10,2435,Unknown Achievement #2435,Placeholder for unknown achievement with ID 2435 in game 10.
153,2962,Unknown Achievement #2962,Placeholder for unknown achievement with ID 2962 in game 153.
111,3637,Unknown Achievement #3637,Placeholder for unknown achievement with ID 3637 in game 111.
160,7860,Unknown Achievement #7860,Placeholder for unknown achievement with ID 7860 in game 160.
46,3403,Unknown Achievement #3403,Placeholder for unknown achievement with ID 3403 in game 46.
13,4954,Unknown Achievement #4954,Placeholder for unknown achievement with ID 4954 in game 13.
11,4450,Unknown Achievement #4450,Placeholder for unknown achievement with ID 4450 in game 11.
68,7003,Unknown Achievement #7003,Placeholder for unknown achievement with ID 7003 in game 68.
124,9601,Unknown Achievement #9601,Placeholder for unknown achievement with ID 9601 in game 124.
126,5751,Unknown Achievement #5751,Placeholder for unknown achievement with ID 5751 in game 126.
103,2144,Unknown Achievement #2144,Placeholder for unknown achievement with ID 2144 in game 103.
49,5322,Unknown Achievement #5322,Placeholder for unknown achievement with ID 5322 in game 49.
205,3773,Unknown Achievement #3773,Placeholder for unknown achievement with ID 3773 in game 205.
